UID:548615070318948634,Account Type:Main
id,Order id,Time,Trade Type,Symbol,Action,Amount,Trading Unit,Filled Price,PnL,Fee,Fee Unit,Position Change,Position Balance,Balance Change,Balance,Balance Unit
3153117411267297292,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.02,cont,1.87960000,0.03660000,-0.00187960,USDT,0.00000000,0.00000000,0.03472040,337.94988702,USDT
3153117411267297282,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.02,cont,1.87960000,0.03660000,-0.00187960,USDT,0.00000000,0.00000000,0.03472040,337.02979642,USDT
3153117411267297284,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.09,cont,1.87960000,0.16470000,-0.00845820,USDT,0.00000000,0.00000000,0.15624180,337.20339842,USDT
3153117411267297291,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.87960000,0.01830000,-0.00093980,USDT,0.00000000,0.00000000,0.01736020,337.91516662,USDT
3153117411267297289,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.87960000,0.01830000,-0.00093980,USDT,0.00000000,0.00000000,0.01736020,337.82836562,USDT
3153117411267297290,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.04,cont,1.87960000,0.07320000,-0.00375920,USDT,0.00000000,0.00000000,0.06944080,337.89780642,USDT
3153117411267297285,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.13,cont,1.87960000,0.23790000,-0.01221740,USDT,0.00000000,0.00000000,0.22568260,337.42908102,USDT
3153117411267297287,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.2,cont,1.87960000,0.36600000,-0.01879600,USDT,0.00000000,0.00000000,0.34720400,337.79364522,USDT
3153117411267297280,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.05,cont,1.87960000,0.09150000,-0.00469900,USDT,0.00000000,0.00000000,0.08680100,336.96035562,USDT
3153117411267297286,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.87960000,0.01830000,-0.00093980,USDT,0.00000000,0.00000000,0.01736020,337.44644122,USDT
3153117411267297288,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.87960000,0.01830000,-0.00093980,USDT,0.00000000,0.00000000,0.01736020,337.81100542,USDT
3153117411267297283,3153117411200188416,2025-12-23 09:50:21,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.87960000,0.01830000,-0.00093980,USDT,0.00000000,0.00000000,0.01736020,337.04715662,USDT
3153117378920824832,3153117378853715968,2025-12-23 09:50:20,Swap,BTC-USDT-SWAP,Buy,0.06,cont,87330.00000000,0.46278000,-0.02619900,USDT,0.00000000,0.00000000,0.43658100,336.29144662,USDT
3153117378920824833,3153117378853715968,2025-12-23 09:50:20,Swap,BTC-USDT-SWAP,Buy,0.02,cont,87330.00000000,0.15426000,-0.00873300,USDT,0.00000000,0.00000000,0.14552700,336.43697362,USDT
3153117378920824834,3153117378853715968,2025-12-23 09:50:20,Swap,BTC-USDT-SWAP,Buy,0.06,cont,87330.00000000,0.46278000,-0.02619900,USDT,0.00000000,0.00000000,0.43658100,336.87355462,USDT
3153107365204574209,3153107365137465344,2025-12-23 09:45:22,Swap,ETH-USDT-SWAP,Sell,0.33,cont,2957.00000000,0.00000000,-0.04879050,USDT,0.00000000,0.00000000,-0.04879050,335.85486562,USDT
3153084065946525696,3153084065879416832,2025-12-23 09:33:47,Swap,ETH-USDT-SWAP,Buy,0.32,cont,2955.00000000,1.10912000,-0.04728000,USDT,0.00000000,0.00000000,1.06184000,335.90365612,USDT
3153017019091116033,3153017019057561600,2025-12-23 09:00:29,Swap,SUI-USDT-SWAP,Sell,6,cont,1.43390000,0.00000000,-0.00430170,USDT,0.00000000,0.00000000,-0.00430170,334.87264497,USDT
3153017019091116034,3153017019057561600,2025-12-23 09:00:29,Swap,SUI-USDT-SWAP,Sell,3,cont,1.43390000,0.00000000,-0.00215085,USDT,0.00000000,0.00000000,-0.00215085,334.87049412,USDT
3153017019091116035,3153017019057561600,2025-12-23 09:00:29,Swap,SUI-USDT-SWAP,Sell,40,cont,1.43390000,0.00000000,-0.02867800,USDT,0.00000000,0.00000000,-0.02867800,334.84181612,USDT
3152998629483995137,3152998629450440704,2025-12-23 08:51:21,Swap,SUI-USDT-SWAP,Buy,48,cont,1.43590000,0.61920000,-0.03446160,USDT,0.00000000,0.00000000,0.58473840,334.87694667,USDT
3152774435479478292,0,2025-12-23 07:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07548000,-0.04006856,0.00000000,USDT,-0.04006856,132.99549537,0.00000000,334.29220827,USDT
3152745208394801153,3152745208361246720,2025-12-23 06:45:29,Swap,SUI-USDT-SWAP,Sell,1,cont,1.44880000,0.00000000,-0.00072440,USDT,0.00000000,0.00000000,-0.00072440,334.32625507,USDT
3152745208394801154,3152745208361246720,2025-12-23 06:45:29,Swap,SUI-USDT-SWAP,Sell,2,cont,1.44880000,0.00000000,-0.00144880,USDT,0.00000000,0.00000000,-0.00144880,334.32480627,USDT
3152745208394801156,3152745208361246720,2025-12-23 06:45:29,Swap,SUI-USDT-SWAP,Sell,1,cont,1.44880000,0.00000000,-0.00072440,USDT,0.00000000,0.00000000,-0.00072440,334.31973547,USDT
3152745208394801155,3152745208361246720,2025-12-23 06:45:29,Swap,SUI-USDT-SWAP,Sell,6,cont,1.44880000,0.00000000,-0.00434640,USDT,0.00000000,0.00000000,-0.00434640,334.32045987,USDT
3152745208394801157,3152745208361246720,2025-12-23 06:45:29,Swap,SUI-USDT-SWAP,Sell,38,cont,1.44880000,0.00000000,-0.02752720,USDT,0.00000000,0.00000000,-0.02752720,334.29220827,USDT
3152687777870503936,3152687777803395072,2025-12-23 06:16:57,Swap,SUI-USDT-SWAP,Buy,51,cont,1.44760000,0.42570000,-0.03691380,USDT,0.00000000,0.00000000,0.38878620,334.32697947,USDT
3152654428992954369,3152654428959399936,2025-12-23 06:00:23,Swap,ETH-USDT-SWAP,Sell,0.32,cont,2989.66000000,0.00000000,-0.04783456,USDT,0.00000000,0.00000000,-0.04783456,333.93819327,USDT
3152503587560480771,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45610000,0.00000000,-0.00145610,USDT,0.00000000,0.00000000,-0.00145610,334.01805813,USDT
3152503587560480774,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45600000,0.00000000,-0.00072800,USDT,0.00000000,0.00000000,-0.00072800,334.01150613,USDT
3152503587560480773,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,6,cont,1.45600000,0.00000000,-0.00436800,USDT,0.00000000,0.00000000,-0.00436800,334.01223413,USDT
3152503587560480776,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,34,cont,1.45590000,0.00000000,-0.02475030,USDT,0.00000000,0.00000000,-0.02475030,333.98602783,USDT
3152503587560480770,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45610000,0.00000000,-0.00072805,USDT,0.00000000,0.00000000,-0.00072805,334.01951423,USDT
3152503587560480775,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,1,cont,1.45600000,0.00000000,-0.00072800,USDT,0.00000000,0.00000000,-0.00072800,334.01077813,USDT
3152503587560480769,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,4,cont,1.45610000,0.00000000,-0.00291220,USDT,0.00000000,0.00000000,-0.00291220,334.02024228,USDT
3152503587560480772,3152503587526926336,2025-12-23 04:45:28,Swap,SUI-USDT-SWAP,Sell,2,cont,1.45600000,0.00000000,-0.00145600,USDT,0.00000000,0.00000000,-0.00145600,334.01660213,USDT
3152369386475479041,3152369386408370176,2025-12-23 03:38:48,Swap,ETH-USDT-SWAP,Buy,0.1,cont,3032.20000000,-0.55410000,-0.01516100,USDT,0.00000000,0.00000000,-0.56926100,334.02315448,USDT
3152369386475479040,3152369386408370176,2025-12-23 03:38:48,Swap,ETH-USDT-SWAP,Buy,0.17,cont,3032.20000000,-0.94197000,-0.02577370,USDT,0.00000000,0.00000000,-0.96774370,334.59241548,USDT
3152291303433166920,0,2025-12-23 03:00:01,Swap,DOGE-USDT-SWAP,Funding fee income,0.57,cont,0.13247000,0.00189460,0.00000000,USDT,0.00000000,0.00000000,0.00189460,335.56015918,USDT
3152291303433166918,0,2025-12-23 03:00:01,Swap,XRP-USDT-SWAP,Funding fee expense,0.62,cont,1.90280000,-0.01256732,0.00000000,USDT,0.00000000,0.00000000,-0.01256731,335.55826457,USDT
3152291278300897360,0,2025-12-23 03:00:00,Swap,SOL-USDT-SWAP,Funding fee expense,0.87,cont,125.84000000,-0.01047991,0.00000000,USDT,0.00000000,0.00000000,-0.01047991,335.57083188,USDT
3152291273569722466,0,2025-12-23 03:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.27,cont,3007.44000000,0.00255653,0.00000000,USDT,0.00000000,0.00000000,0.00255654,335.58131179,USDT
3152291258067574810,0,2025-12-23 03:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07665000,0.06515581,0.00000000,USDT,0.06515581,133.03556393,0.00000000,335.57875525,USDT
3152291257228714088,0,2025-12-23 03:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.14,cont,88558.70000000,0.00054664,0.00000000,USDT,0.00000000,0.00000000,0.00054664,335.57875525,USDT
3151990750882816001,3151990750849261568,2025-12-23 00:30:44,Swap,DOGE-USDT-SWAP,Sell,0.57,cont,0.13150000,0.00000000,-0.03747750,USDT,0.00000000,0.00000000,-0.03747750,335.57820861,USDT
3151929630981611521,3151929630948057088,2025-12-23 00:00:23,Swap,ETH-USDT-SWAP,Sell,0.27,cont,2976.79000000,0.00000000,-0.04018667,USDT,0.00000000,0.00000000,-0.04018667,335.61568611,USDT
3151900727697203202,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.03,cont,2981.27000000,0.05526000,-0.00447191,USDT,0.00000000,0.00000000,0.05078810,335.21570928,USDT
3151900727697203203,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.01,cont,2981.27000000,0.01842000,-0.00149064,USDT,0.00000000,0.00000000,0.01692937,335.23263865,USDT
3151900727697203206,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.21,cont,2981.27000000,0.38682000,-0.03130334,USDT,0.00000000,0.00000000,0.35551667,335.65587277,USDT
3151900727697203201,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.01,cont,2981.27000000,0.01842000,-0.00149064,USDT,0.00000000,0.00000000,0.01692937,335.16492119,USDT
3151900727697203200,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.01,cont,2981.27000000,0.01842000,-0.00149064,USDT,0.00000000,0.00000000,0.01692937,335.14799182,USDT
3151900727697203205,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.03,cont,2981.27000000,0.05526000,-0.00447191,USDT,0.00000000,0.00000000,0.05078810,335.30035611,USDT
3151900727697203204,3151900727596539904,2025-12-22 23:46:01,Swap,ETH-USDT-SWAP,Buy,0.01,cont,2981.27000000,0.01842000,-0.00149064,USDT,0.00000000,0.00000000,0.01692937,335.24956801,USDT
3151839157898174465,3151839157831065600,2025-12-22 23:15:26,Swap,SOL-USDT-SWAP,Sell,0.87,cont,124.80000000,0.00000000,-0.05428800,USDT,0.00000000,0.00000000,-0.05428800,335.13106246,USDT
3151838778363994113,3151838778296885248,2025-12-22 23:15:15,Swap,BTC-USDT-SWAP,Sell,0.14,cont,88101.30000000,0.00000000,-0.06167091,USDT,0.00000000,0.00000000,-0.06167091,335.18535046,USDT
3151825019335598080,3151825019302043648,2025-12-22 23:08:25,Swap,BTC-USDT-SWAP,Buy,0.16,cont,88219.80000000,1.34976000,-0.07057584,USDT,0.00000000,0.00000000,1.27918416,335.24702137,USDT
3151809212547325953,3151809212513771520,2025-12-22 23:00:34,Swap,XRP-USDT-SWAP,Sell,0.62,cont,1.89790000,0.00000000,-0.05883490,USDT,0.00000000,0.00000000,-0.05883490,333.96783721,USDT
3151808066831245332,0,2025-12-22 23:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07609000,0.05661107,0.00000000,USDT,0.05661108,132.97040811,0.00000000,334.02667211,USDT
3151718145986650113,3151718145953095680,2025-12-22 22:15:20,Swap,ETH-USDT-SWAP,Sell,0.31,cont,2999.69000000,0.00000000,-0.04649520,USDT,0.00000000,0.00000000,-0.04649520,334.02667211,USDT
3151687941864022019,3151687941830467584,2025-12-22 22:00:20,Swap,BTC-USDT-SWAP,Sell,0.02,cont,89063.40000000,0.00000000,-0.00890634,USDT,0.00000000,0.00000000,-0.00890634,334.10879266,USDT
3151687941864022018,3151687941830467584,2025-12-22 22:00:20,Swap,BTC-USDT-SWAP,Sell,0.03,cont,89063.40000000,0.00000000,-0.01335951,USDT,0.00000000,0.00000000,-0.01335951,334.11769900,USDT
3151687941864022017,3151687941830467584,2025-12-22 22:00:20,Swap,BTC-USDT-SWAP,Sell,0.03,cont,89063.40000000,0.00000000,-0.01335951,USDT,0.00000000,0.00000000,-0.01335951,334.13105851,USDT
3151687941864022020,3151687941830467584,2025-12-22 22:00:20,Swap,BTC-USDT-SWAP,Sell,0.08,cont,89063.40000000,0.00000000,-0.03562536,USDT,0.00000000,0.00000000,-0.03562536,334.07316730,USDT
3151324885392810008,0,2025-12-22 19:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07723000,-0.01637311,0.00000000,USDT,-0.01637310,132.91379704,0.00000000,334.14441802,USDT
3150845313069080576,3150845313035526144,2025-12-22 15:01:47,Swap,XRP-USDT-SWAP,Buy,0.7,cont,1.93620000,-1.11300000,-0.06776700,USDT,0.00000000,0.00000000,-1.18076700,334.14441802,USDT
3150841699189645332,0,2025-12-22 15:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07739000,-0.04108249,0.00000000,USDT,-0.04108248,132.93017014,0.00000000,335.32518502,USDT
3150601330136965121,3150601330103410688,2025-12-22 13:00:36,Swap,XRP-USDT-SWAP,Sell,0.7,cont,1.92030000,0.00000000,-0.06721050,USDT,0.00000000,0.00000000,-0.06721050,335.32518502,USDT
3150358516778131480,0,2025-12-22 11:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07705000,0.12009654,0.00000000,USDT,0.12009655,132.97125262,0.00000000,335.39239552,USDT
3149875331682263064,0,2025-12-22 07:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07674000,0.07806244,0.00000000,USDT,0.07806244,132.85115607,0.00000000,335.39239552,USDT
3149420013709942790,3149420012166438913,2025-12-22 03:13:50,Swap,ETH-USDT-SWAP,Buy,0.33,cont,3019.24000000,-1.76847000,-0.04981746,USDT,0.00000000,0.00000000,-1.81828746,335.39239552,USDT
3149419987738812416,3149419987705257984,2025-12-22 03:13:49,Swap,SUI-USDT-SWAP,Buy,3,cont,1.45960000,-0.06780000,-0.00218940,USDT,0.00000000,0.00000000,-0.06998940,338.28385378,USDT
3149419987738812417,3149419987705257984,2025-12-22 03:13:49,Swap,SUI-USDT-SWAP,Buy,6,cont,1.45960000,-0.13560000,-0.00437880,USDT,0.00000000,0.00000000,-0.13997880,338.14387498,USDT
3149419987738812419,3149419987705257984,2025-12-22 03:13:49,Swap,SUI-USDT-SWAP,Buy,39,cont,1.45960000,-0.88140000,-0.02846220,USDT,0.00000000,0.00000000,-0.90986220,337.21068298,USDT
3149419987738812418,3149419987705257984,2025-12-22 03:13:49,Swap,SUI-USDT-SWAP,Buy,1,cont,1.45960000,-0.02260000,-0.00072980,USDT,0.00000000,0.00000000,-0.02332980,338.12054518,USDT
3149413025429053440,3149413025395499008,2025-12-22 03:10:22,Swap,SOL-USDT-SWAP,Buy,0.12,cont,126.76000000,-0.32760000,-0.00760560,USDT,0.00000000,0.00000000,-0.33520560,338.35384318,USDT
3149412739276857344,3149412739243302912,2025-12-22 03:10:13,Swap,BTC-USDT-SWAP,Buy,0.14,cont,89005.50000000,-1.49044000,-0.06230385,USDT,0.00000000,0.00000000,-1.55274385,338.68904878,USDT
3149412511173828610,3149412510402076676,2025-12-22 03:10:06,Swap,SOL-USDT-SWAP,Buy,1,cont,126.48000000,-2.45000000,-0.06324000,USDT,0.00000000,0.00000000,-2.51324000,340.24179263,USDT
3149405281770790913,3149405281703682048,2025-12-22 03:06:31,Swap,XRP-USDT-SWAP,Buy,0.16,cont,1.92680000,-0.38400000,-0.01541440,USDT,0.00000000,0.00000000,-0.39941440,343.72860523,USDT
3149405281770790912,3149405281703682048,2025-12-22 03:06:31,Swap,XRP-USDT-SWAP,Buy,0.02,cont,1.92680000,-0.04800000,-0.00192680,USDT,0.00000000,0.00000000,-0.04992680,344.12801963,USDT
3149405281770790914,3149405281703682048,2025-12-22 03:06:31,Swap,XRP-USDT-SWAP,Buy,0.39,cont,1.92680000,-0.93600000,-0.03757260,USDT,0.00000000,0.00000000,-0.97357260,342.75503263,USDT
3149405281737236480,3149405281703682048,2025-12-22 03:06:31,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.92680000,-0.02400000,-0.00096340,USDT,0.00000000,0.00000000,-0.02496340,344.17794643,USDT
3149392197454913628,0,2025-12-22 03:00:01,Swap,SUI-USDT-SWAP,Funding fee income,49,cont,1.44450000,0.00632675,0.00000000,USDT,0.00000000,0.00000000,0.00632675,344.20290983,USDT
3149392194569232452,0,2025-12-22 03:00:01,Swap,XRP-USDT-SWAP,Funding fee expense,0.58,cont,1.92100000,-0.00414933,0.00000000,USDT,0.00000000,0.00000000,-0.00414933,344.19658308,USDT
3149392169504071762,0,2025-12-22 03:00:00,Swap,SOL-USDT-SWAP,Funding fee income,1.12,cont,125.97000000,0.00196941,0.00000000,USDT,0.00000000,0.00000000,0.00196942,344.20073241,USDT
3149392164772896868,0,2025-12-22 03:00:00,Swap,ETH-USDT-SWAP,Funding fee expense,0.33,cont,3000.64000000,-0.00360423,0.00000000,USDT,0.00000000,0.00000000,-0.00360423,344.19876299,USDT
3149392149069422616,0,2025-12-22 03:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07596000,-0.04032337,0.00000000,USDT,-0.04032337,132.77309363,0.00000000,344.20236722,USDT
3149392147861463138,0,2025-12-22 03:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.14,cont,88624.10000000,0.01083531,0.00000000,USDT,0.00000000,0.00000000,0.01083531,344.20236722,USDT
3149275624022990848,3149275623989436416,2025-12-22 02:02:07,Swap,DOGE-USDT-SWAP,Buy,0.59,cont,0.13114000,-1.17410000,-0.03868630,USDT,0.00000000,0.00000000,-1.21278630,344.19153190,USDT
3149000536065302529,3149000536031748096,2025-12-21 23:45:29,Swap,SUI-USDT-SWAP,Sell,49,cont,1.43700000,0.00000000,-0.03520650,USDT,0.00000000,0.00000000,-0.03520650,345.40431820,USDT
3148908998131965978,0,2025-12-21 23:00:01,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07593000,0.04153060,0.00000000,USDT,0.04153061,132.81341699,0.00000000,345.43952470,USDT
3148698822732931073,3148698822699376640,2025-12-21 21:15:37,Swap,DOGE-USDT-SWAP,Sell,0.59,cont,0.12915000,0.00000000,-0.03809925,USDT,0.00000000,0.00000000,-0.03809925,345.43952470,USDT
3148698591106686977,3148698591039578112,2025-12-21 21:15:30,Swap,XRP-USDT-SWAP,Sell,0.58,cont,1.90280000,0.00000000,-0.05518120,USDT,0.00000000,0.00000000,-0.05518120,345.47762395,USDT
3148425802634223702,0,2025-12-21 19:00:00,Swap,SOL-USDT-SWAP,Funding fee income,1.12,cont,124.99000000,0.00617872,0.00000000,USDT,0.00000000,0.00000000,0.00617873,345.53280515,USDT
3148425797903048804,0,2025-12-21 19:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.33,cont,2973.17000000,0.00276939,0.00000000,USDT,0.00000000,0.00000000,0.00276940,345.52662643,USDT
3148425782132465688,0,2025-12-21 19:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07485000,0.17159543,0.00000000,USDT,0.17159544,132.77188638,0.00000000,345.52385703,USDT
3148425780958060614,0,2025-12-21 19:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.14,cont,88027.70000000,0.00857949,0.00000000,USDT,0.00000000,0.00000000,0.00857950,345.52385703,USDT
3148396063810904065,3148396063777349632,2025-12-21 18:45:14,Swap,BTC-USDT-SWAP,Sell,0.14,cont,87940.90000000,0.00000000,-0.06155863,USDT,0.00000000,0.00000000,-0.06155863,345.51527753,USDT
3148366067289546753,3148366067255992320,2025-12-21 18:30:20,Swap,ETH-USDT-SWAP,Sell,0.33,cont,2965.65000000,0.00000000,-0.04893323,USDT,0.00000000,0.00000000,-0.04893323,345.57683616,USDT
3148245320961351681,3148245320927797248,2025-12-21 17:30:22,Swap,SOL-USDT-SWAP,Sell,1.12,cont,124.03000000,0.00000000,-0.06945680,USDT,0.00000000,0.00000000,-0.06945680,345.62576939,USDT
3148128659482599424,3148128659046391808,2025-12-21 16:32:25,Swap,SOL-USDT-SWAP,Buy,0.68,cont,123.43000000,1.30560000,-0.04196620,USDT,0.00000000,0.00000000,1.26363380,345.69522619,USDT
3147942623712370708,0,2025-12-21 15:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07704000,-0.04089669,0.00000000,USDT,-0.04089668,132.60029095,0.00000000,344.43159239,USDT
3147650519362691076,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.94640000,-0.02400000,-0.00097320,USDT,0.00000000,0.00000000,-0.02497320,345.03094919,USDT
3147650519362691075,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.01,cont,1.94640000,-0.02400000,-0.00097320,USDT,0.00000000,0.00000000,-0.02497320,345.05592239,USDT
3147650519362691072,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.21,cont,1.94640000,-0.50400000,-0.02043720,USDT,0.00000000,0.00000000,-0.52443720,345.38057399,USDT
3147650519362691074,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.05,cont,1.94640000,-0.12000000,-0.00486600,USDT,0.00000000,0.00000000,-0.12486600,345.08089559,USDT
3147650519362691077,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.24,cont,1.94640000,-0.57600000,-0.02335680,USDT,0.00000000,0.00000000,-0.59935680,344.43159239,USDT
3147650519362691073,3147650519295582208,2025-12-21 12:34:55,Swap,XRP-USDT-SWAP,Buy,0.07,cont,1.94640000,-0.16800000,-0.00681240,USDT,0.00000000,0.00000000,-0.17481240,345.20576159,USDT
3147540449014571008,3147540448846798848,2025-12-21 11:40:15,Swap,BTC-USDT-SWAP,Buy,0.1,cont,88420.00000000,-0.49480000,-0.04421000,USDT,0.00000000,0.00000000,-0.53901000,345.90501119,USDT
3147525366431604736,3147525366398050304,2025-12-21 11:32:45,Swap,DOGE-USDT-SWAP,Buy,0.82,cont,0.13222000,-0.77900000,-0.05421020,USDT,0.00000000,0.00000000,-0.83321020,346.44402119,USDT
3147523268977614848,3147523268340080640,2025-12-21 11:31:43,Swap,ETH-USDT-SWAP,Buy,0.39,cont,2986.23000000,-0.48750000,-0.05823149,USDT,0.00000000,0.00000000,-0.54573149,347.27723139,USDT
3147460478065696769,3147460477998587904,2025-12-21 11:00:31,Swap,DOGE-USDT-SWAP,Sell,0.82,cont,0.13127000,0.00000000,-0.05382070,USDT,0.00000000,0.00000000,-0.05382070,347.82296287,USDT
3147459459420250186,0,2025-12-21 11:00:01,Swap,XRP-USDT-SWAP,Funding fee income,0.59,cont,1.92420000,0.00228637,0.00000000,USDT,0.00000000,0.00000000,0.00228638,347.87678357,USDT
3147459434489307188,0,2025-12-21 11:00:00,Swap,SOL-USDT-SWAP,Funding fee income,0.68,cont,125.25000000,0.00851700,0.00000000,USDT,0.00000000,0.00000000,0.00851700,347.87449720,USDT
3147459429791686716,0,2025-12-21 11:00:00,Swap,ETH-USDT-SWAP,Funding fee income,0.39,cont,2979.50000000,0.00111171,0.00000000,USDT,0.00000000,0.00000000,0.00111172,347.86598020,USDT
3147459413987549208,0,2025-12-21 11:00:00,Swap,MINA-USDT-SWAP,Funding fee expense,10617,cont,0.07768000,-0.01593936,0.00000000,USDT,-0.01593935,132.64118763,0.00000000,347.86486848,USDT
3147459412813144147,0,2025-12-21 11:00:00,Swap,BTC-USDT-SWAP,Funding fee income,0.1,cont,88141.00000000,0.00836404,0.00000000,USDT,0.00000000,0.00000000,0.00836404,347.86486848,USDT
3147037265745666049,3147037265712111616,2025-12-21 07:30:19,Swap,SOL-USDT-SWAP,Sell,0.68,cont,125.35000000,0.00000000,-0.04261900,USDT,0.00000000,0.00000000,-0.04261900,347.85650443,USDT
3146976250366517268,0,2025-12-21 07:00:00,Swap,MINA-USDT-SWAP,Funding fee income,10617,cont,0.07741000,0.32276593,0.00000000,USDT,0.32276593,132.65712698,0.00000000,347.89912343,USDT
3146864088201551872,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,31,cont,1.44180000,0.42470000,-0.02234790,USDT,0.00000000,0.00000000,0.40235210,347.89912343,USDT
3146864088167997447,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44180000,0.01370000,-0.00072090,USDT,0.00000000,0.00000000,0.01297910,347.41889673,USDT
3146864088167997441,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44170000,0.01380000,-0.00072085,USDT,0.00000000,0.00000000,0.01307915,347.18427243,USDT
3146864088167997449,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44180000,0.01370000,-0.00072090,USDT,0.00000000,0.00000000,0.01297910,347.45783403,USDT
3146864088167997442,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,2,cont,1.44170000,0.02760000,-0.00144170,USDT,0.00000000,0.00000000,0.02615830,347.21043073,USDT
3146864088167997444,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,7,cont,1.44170000,0.09660000,-0.00504595,USDT,0.00000000,0.00000000,0.09155405,347.31506393,USDT
3146864088167997450,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44180000,0.01370000,-0.00072090,USDT,0.00000000,0.00000000,0.01297910,347.47081313,USDT
3146864088167997446,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44180000,0.01370000,-0.00072090,USDT,0.00000000,0.00000000,0.01297910,347.40591763,USDT
3146864088167997443,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,1,cont,1.44170000,0.01380000,-0.00072085,USDT,0.00000000,0.00000000,0.01307915,347.22350988,USDT
3146864088167997440,3146864088134443008,2025-12-21 06:04:18,Swap,SUI-USDT-SWAP,Buy,6,cont,1.44170000,0.08280000,-0.00432510,USDT,0.00000000,0.00000000,0.07847490,347.17119328,USDT
